what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1394996160310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996166960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996172451
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1394996172837
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1394996172860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996214150
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996220314
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1394996221008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1394996229693
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1394996231730
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1394996338478
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1394996368438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996379217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996379377
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1394996389141
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996404632
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996404790
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1394996409013
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996495456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996636823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996658522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1394996659501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1394996744734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1394996875290
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1394996875946
