what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.601.v201108151912,"org.eclipse.jst.jsp.core.jspsource.source",1383491909084
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1383491909084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491912448
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491913625
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1383491913635
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1383491914762
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1383491919077
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491923039
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491926053
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.1.v201104032306,"org.eclipse.jst.jsf.facelet.ui",1383491927315
started,bundle,org.eclipse.jst.jsf.ui,1.3.2.v201104251204,"org.eclipse.jst.jsf.ui",1383491927323
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.200.v201103311536,"org.eclipse.wst.common.project.facet.ui",1383491933125
started,bundle,org.eclipse.wst.web.ui,1.1.400.v201004141630,"org.eclipse.wst.web.ui",1383491933128
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.200.v201008182133,"org.eclipse.jst.common.project.facet.ui",1383491933320
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491933462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491938760
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1383491938776
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1383491938894
started,bundle,org.polarion.eclipse.team.svn.connector.javahl17,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.javahl17",1383491938910
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1383491938914
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit17,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.svnkit17",1383491938917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1383491941816
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1383491950286
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491953240
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491957714
opened,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1383491958076
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1383491958101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1383491966038
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491971537
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491986232
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1383491986249
error,log,,,"Several ports (8080, 8009) required by Tomcat v6.0 Server at localhost (2) are already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1383491991360
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491991420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491994393
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1383491995432
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491998142
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383491999776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1383491999783
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1383492000306
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1383492001262
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1383492001328
activated,view,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui.ServersView",1383492003614
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492006795
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492008050
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1383492008061
activated,editor,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.core.htmlsource.source",1383492012354
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492016045
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492019799
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1383492019814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492022435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492044932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492050867
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492051840
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1383492051849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492057986
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492060200
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1383492060216
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492060270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492063356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492067226
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492103894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492109662
started,bundle,org.eclipse.wst.server.http.core,1.0.200.v20090429,"org.eclipse.wst.server.http.core",1383492114523
started,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1383492114529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1383492138543
executed,command,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui.commands.RunLast",1383492138584
error,log,,,"Port 8009 required by Tomcat v7.0 Server at localhost is already in use. The server may already be running in another process, or a system process may be using the port. To start this server you will need to stop the other process or change the port number(s).",1383492141251
