what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.svn.ui,1.0.1.I20130306-1700,"org.eclipse.team.svn.ui",1382877000511
started,bundle,org.polarion.eclipse.team.svn.connector.javahl16,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.javahl16",1382877000512
started,bundle,org.polarion.eclipse.team.svn.connector.javahl17,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.javahl17",1382877000512
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1382877000512
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit17,3.0.1.I20130301-1700,"org.polarion.eclipse.team.svn.connector.svnkit17",1382877000513
started,bundle,com.objectaid.uml,1.1.1,"com.objectaid.uml",1382877000513
os,sysinfo,,,"win32",1382877000516
arch,sysinfo,,,"x86",1382877000516
ws,sysinfo,,,"win32",1382877000516
locale,sysinfo,,,"en_IN",1382877000516
processors,sysinfo,,,"4",1382877000517
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1382877000517
java.runtime.version,sysinfo,,,"1.7.0-ea-b85",1382877000517
java.specification.name,sysinfo,,,"Java Platform API Specification",1382877000517
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382877000517
java.specification.version,sysinfo,,,"1.7",1382877000517
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1382877000517
java.version,sysinfo,,,"1.7.0-ea",1382877000517
java.vm.info,sysinfo,,,"mixed mode, sharing",1382877000517
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1382877000517
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1382877000517
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1382877000517
java.vm.specification.version,sysinfo,,,"1.0",1382877000517
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1382877000517
java.vm.version,sysinfo,,,"17.0-b10",1382877000517
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1382877000709
started,bundle,com.objectaid.uml.cls,1.1.1,"com.objectaid.uml.cls",1382877001226
started,bundle,org.eclipse.gef,3.8.2.201301141834,"org.eclipse.gef",1382877001234
started,bundle,com.objectaid.uml.seq,1.1.1,"com.objectaid.uml.seq",1382877001762
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1382877002304
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1382877002409
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1382877002469
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1382877002545
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1382877003231
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1382877003277
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1382877003282
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1382877003283
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1382877003295
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1382877003308
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1382877003313
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1382877003343
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1382877003388
